incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour,evidencerole_related
2,37665,43,28,11,0,14,7,31,3586,5,66,242,1445,10630,2024,6,5,13,True
316086,737781,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,15,14,False
25637,256428,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11,True
127530,282916,2,2,1,0,14,199,6240,3586,5,66,242,1445,10630,2024,6,13,5,True
0,181172,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,15,20,True
53916,570591,5,97,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,14,False
72,859904,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,22,False
513,855939,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14,True
278481,606788,3,4,15,1,8,289573,117668,3586,5,66,242,1445,10630,2024,6,4,22,False
675,489709,7,6,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,9,True
41725,940725,0,0,9,0,4,289573,117668,3586,5,66,242,1445,10630,2024,6,13,10,True
1178,69900,234,2806,7,2,5,12488,71660,3586,5,66,242,1445,10630,2024,6,11,15,True
432472,900300,4,3,9,2,7,289573,117668,3586,5,66,2,1445,10630,2024,6,13,16,True
175,846,21,69,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,2,True
62,942249,0,0,9,2,7,289573,117668,3586,5,66,0,1,117,2024,6,9,16,True
89230,1521028,25,17,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12,False
375652,432515,69,47566,6,0,5,111765,1166,3586,5,66,242,1445,10630,2024,6,6,7,False
59010,15436,32,7709,6,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,False
224235,110228,3,319,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16,True
329124,750490,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,3,16,False
178,38,12,41,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,9,True
216,212338,30,36998,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13,False
114548,661257,914,151,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9,False
142069,1515668,25,17,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,True
29,851300,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,6,6,True
79065,245473,2,2,1,0,14,1,1,3586,5,66,242,1445,10630,2024,6,3,21,True
59,1255794,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,True
414502,896086,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,7,5,True
997,4464,57,29,1,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,13,True
31097,80505,10,8,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18,False
17532,338330,5,129,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,True
12364,203776,3,4,15,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,5,False
54592,46066,41,1523,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,28,1,True
72,924658,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,10,5,True
55471,794000,1184,30971,6,2,5,267584,0,3586,5,66,242,1445,10630,2024,6,11,9,False
6718,6857,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,6,False
10261,52010,2,2,1,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,True
39324,34656,111,90,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,3,False
56809,33654,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1,True
26094,1069881,5,4159,15,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,8,False
31584,19937,32,9362,6,2,5,106463,0,3586,5,66,242,1445,10630,2024,6,3,19,False
19722,280150,2,2,1,1,8,289573,117668,3586,0,0,242,1445,10630,2024,6,11,23,False
854,2101,23,16,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,14,True
7882,2650,11,9,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,True
11123,63738,733,1001,3,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,10,9,True
3257,88510,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,0,True
28625,7956,42,27,6,0,5,33311,12599,3586,5,66,242,1445,10630,2024,6,12,1,False
3168,1764,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,22,False
223128,1106725,65,77160,6,0,5,235504,54210,3586,5,66,242,1445,10630,2024,6,12,19,False
5280,3582,38,25,8,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,19,True
113134,92346,37,13176,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,9,False
34857,10689,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,True
25410,155338,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18,True
333977,752960,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,16,5,True
348981,868976,4,3,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,16,False
343,108211,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,8,23,True
104,9111,30,4999,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,12,False
816,38362,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,5,True
42753,627450,3,274,15,0,14,1,1,3586,5,66,242,1445,10630,2024,6,14,9,True
190165,652991,1135,5893,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1,False
635,4297,425,76,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,False
328,511279,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,10,True
172704,350950,3,4,15,0,14,0,4,3586,5,66,242,1445,10630,2024,6,4,23,True
30,312220,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,17,True
1176,920,27,18,4,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,18,False
516,78523,45,569,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,18,False
120723,1672714,311,11977,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,13,20,True
152,46,12,178,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,9,True
1171,69966,62,46,5,0,14,41,14,3586,5,66,242,1445,10630,2024,6,8,8,True
115,528658,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,19,False
56,1034926,4,3,9,2,7,289573,117668,3586,5,66,0,1,5,2024,6,10,12,True
134,843902,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,7,True
60987,140534,1,1,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,17,5,True
55134,138091,35,23,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1,True
96991,1068184,661,886,8,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,5,4,False
6186,24046,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,True
3414,19035,40,8995,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15,False
117748,44378,89,6611,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,3,False
95803,282733,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,2,False
147142,1483857,35,23,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11,True
10112,7384,366,155,4,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,2,10,False
292,395118,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13,True
107386,467203,74,55,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,14,True
218,309182,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,True
52459,254450,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,10,8,True
192090,762951,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,6,15,False
169,171353,4,3,9,2,7,289573,117668,3586,5,66,5,1445,10630,2024,6,4,9,True
70382,586911,5,3132,15,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,True
357,104538,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,11,2,True
13269,10016,142,5390,6,0,5,24854,5049,3586,5,66,242,1445,10630,2024,6,14,20,False
17488,155486,47,30,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,True
9382,1469857,25,17,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,18,True
851,25181,138,119,5,0,14,36,3,3586,5,66,242,1445,10630,2024,6,8,2,True
8721,84438,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20,True
5394,55869,3,4,15,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,12,3,True
2979,1881,54,33,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,8,False
11405,8250,34,1560,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14,False
25741,1161538,88,24,2,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,False
466175,1382920,5,50,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,20,False
34748,275105,2,2,1,0,14,1,1,3586,5,66,242,1445,10630,2024,6,3,10,True
68281,232168,10,8,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,4,True
191499,788054,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,11,True
237962,1078224,5,31,15,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,15,False
333,392204,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,True
101084,787862,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,12,12,True
389502,1073421,9,32,5,1,5,69030,117668,3586,5,66,242,1445,10630,2024,6,9,1,True
61560,63697,44,21612,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,10,False
157,943352,0,0,9,2,7,289573,117668,3586,5,66,4,27,28,2024,6,5,2,True
29,954921,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,False
557,4118,31,2699,11,0,5,140551,51629,3586,5,66,242,1445,10630,2024,6,7,9,True
2199,1182,16,1276,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,20,14,True
1654,12968,1,1,9,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,2,True
4911,1108,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,22,True
67872,29938,161,131,15,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,21,False
9686,296462,39,26,5,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,6,9,False
75485,1107096,46,23037,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,True
9369,185501,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,22,False
463,1694,11,9,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,20,False
82,548341,7,6,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,5,True
61,1330984,0,0,9,2,7,289573,117668,3586,5,66,0,1,5,2024,6,7,13,True
137748,222292,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,False
34,12447,97,3462,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11,False
160,210634,94,36120,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,10,False
2758,545,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,26,20,False
158324,87766,44,2650,11,2,8,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,False
1531,112058,112,9963,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,False
25523,527767,0,0,9,2,7,289573,117668,3586,5,66,17,307,1465,2024,6,7,3,True
88,53556,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,9,False
97586,208078,2,2,1,1,14,1,1,3586,5,66,242,1445,10630,2024,6,12,16,True
1653,50000,6,5,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18,False
25257,264922,3,4,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,True
127,1445808,51,95350,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22,False
152981,159487,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,True
57319,221028,6,5,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,2,True
358,329530,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,True
157,909479,4,3,9,2,7,289573,117668,3586,5,66,0,51,924,2024,6,5,0,True
134,1041866,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,True
951,128,59,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,17,True
187982,290280,24,311,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,7,False
317267,1488976,110,86,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,True
1028,8184,13,11,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,15,False
25766,16794,1,1,9,1,5,11,117668,3586,5,66,242,1445,10630,2024,6,14,2,True
5390,11699,50,36,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,False
34007,25043,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,16,17,False
11908,209818,58,43,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,False
7463,16994,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,15,False
53,479439,95,17452,6,0,5,146389,80542,3586,5,66,242,1445,10630,2024,6,10,12,False
79,1318560,14,12,2,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16,False
441459,1405334,182,153,2,1,13,289573,117668,3586,5,66,242,1445,10630,2024,6,12,12,True
6423,3070,57,29,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,True
388944,815471,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,14,0,True
12339,8175,34,1647,6,0,5,315,16,3586,5,66,242,1445,10630,2024,6,4,8,False
3456,734,64,42,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,17,True
78449,49976,1,1,9,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,1,True
1790,1316,16,1267,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,20,8,True
14043,7914,71,67,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,0,True
922,288540,2,2,1,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,15,13,False
73,819771,4,3,9,2,7,289573,117668,3586,5,66,35,55,54,2024,6,8,7,True
242335,1504165,25,17,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,12,False
141903,952094,19,15,9,1,7,289573,117668,3586,5,66,0,18,56,2024,6,4,17,True
83637,56824,32,15881,6,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16,False
203374,1494649,25,17,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15,True
84247,381217,4,3,9,1,7,289573,117668,3586,5,66,33,1445,10630,2024,6,3,16,True
492,208087,85,63,4,0,14,5,76,3586,5,66,242,1445,10630,2024,6,13,15,True
4703,3128,17,2160,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,17,True
246859,889104,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,12,18,True
152431,896794,4,3,9,1,7,289573,117668,3586,5,66,6,152,200,2024,6,15,17,True
2101,1162,16,299,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,22,3,True
561849,1626666,1541,3220,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,15,15,False
65887,692042,2,2,1,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1,True
823,63853,62,46,5,0,14,54,3,3586,5,66,242,1445,10630,2024,6,9,23,True
91500,116783,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,14,18,False
5940,1099,218,24,2,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,3,False
34,7084,70,4130,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,False
185355,459693,13,11,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11,True
538,1371654,9,248,5,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,13,False
108247,84729,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,15,0,False
58796,288499,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,11,True
916,666858,11,9,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,False
14076,10836,670,184,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,5,20,20,False
136,987111,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,13,False
375,182957,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,True
563717,1615119,167,40135,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,12,False
87,326186,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,False
534387,667509,25,17,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,13,False
2924,638,12,51,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,20,22,True
30919,711656,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,5,True
1032,68764,400,96,3,1,8,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15,False
27893,363016,6,5,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,True
413362,978570,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,True
6964,5252,117,95,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,23,True
83308,17703,20,8501,6,1,5,28040,18785,3586,5,66,242,1445,10630,2024,6,7,21,False
24450,1403882,5,80,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,13,True
823,189316,62,46,5,0,5,330,9,3586,5,66,242,1445,10630,2024,6,9,17,True
44746,445238,525,572,9,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16,True
206080,824291,0,0,9,1,7,289573,117668,3586,5,66,26,120,141,2024,6,10,5,True
2099,416511,5,129,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,9,True
5710,12813,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,20,False
124,153933,30,15401,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11,False
533,185301,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,5,16,True
3155,367668,11,9,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,20,False
115,169086,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,9,True
9643,7181,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,22,False
22522,82031,28,19,9,0,5,85834,117668,3586,5,66,242,1445,10630,2024,6,13,22,True
83,406603,4,3,9,2,7,289573,117668,3586,5,66,5,1445,10630,2024,6,6,18,True
311,69611,7,6,9,2,7,289573,117668,3586,5,66,4,21,23,2024,6,4,8,True
433,325433,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,6,False
37364,13744,11,9,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17,False
19046,422727,776,1063,10,1,5,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17,True
136,884583,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,21,False
3509,452294,6,5,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,12,16,True
11111,9793,72,53,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,5,True
227,393256,0,0,9,2,4,289573,117668,3586,5,66,242,1445,10630,2024,6,9,9,True
466508,569356,5,21,15,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,8,3,False
171,525503,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19,False
409483,1054791,0,0,9,1,7,289573,117668,3586,5,66,2,15,13,2024,6,6,7,True
739,165,17,81,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,16,True
331,1021816,4,3,9,1,7,289573,117668,3586,5,66,16,1445,10630,2024,6,16,1,True
196989,1040861,19,15,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,14,6,True
12441,8689,18,14,6,0,5,70709,56490,3586,5,66,242,1445,10630,2024,6,6,18,False
108,845476,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,5,True
3830,2809,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,18,True
432,104675,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,11,8,True
30114,47476,147,5481,6,0,5,67493,0,3586,5,66,242,1445,10630,2024,6,6,15,False
132123,579707,5,21,15,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,1,False
145,1041906,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18,False
25715,12272,1642,962,12,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,18,False
133358,69246,7,6,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21,True
88849,96957,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,0,False
1108,17323,13,11,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20,False
296,936,21,67,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,1,14,True
72705,188978,56,40,2,1,15,289573,117668,3586,5,66,242,1445,10630,2024,6,14,6,True
73,1166672,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,14,True
9802,6603,18,14,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,5,False
332733,693223,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,12,16,False
317,168494,4,3,9,2,7,289573,117668,3586,5,66,6,19,417,2024,6,4,5,True
9479,12142,45,1618,6,0,5,3294,269,3586,5,66,242,1445,10630,2024,6,7,19,False
3413,2282,442,242,2,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,20,True
23035,587768,5,21,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22,False
101314,1507573,33,22,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,2,False
28870,695630,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,12,11,True
458,3216,64,42,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,20,True
117,334800,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,9,3,True
372523,907455,0,0,9,1,7,289573,117668,3586,5,66,2,2,14,2024,6,13,20,True
92589,29321,13,11,9,1,5,861,117668,3586,5,66,242,1445,10630,2024,6,10,4,True
88350,633596,617,800,3,0,16,289573,117668,3586,5,66,242,1445,10630,2024,6,14,7,True
853,357012,40,44175,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21,False
4161,4022,38,25,8,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14,False
459061,1601476,24,101427,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,14,False
104,21981,30,9489,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13,False
67974,142181,3,4,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,0,False
11458,44421,93,198,6,0,5,91,51,3586,5,66,242,1445,10630,2024,6,7,12,False
754,127410,9,59,5,2,5,25726,117668,3586,5,66,242,1445,10630,2024,6,12,17,True
26213,28374,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,3,True
114,1249091,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,17,False
377728,1135310,86,6004,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13,True
288,656676,35,23,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,12,False
13380,4557,546,177,5,0,8,289573,117668,3586,5,66,242,1445,10630,2024,5,24,8,False
307282,279805,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,20,False
8609,2729,18,14,6,0,5,1740,98,3586,5,66,242,1445,10630,2024,6,14,16,False
127,29706,165,12895,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,23,False
16036,472672,3,4,15,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,11,5,False
129,326647,0,0,9,2,7,289573,117668,3586,5,66,9,14,11,2024,6,8,11,True
1799,1136,177,141,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,2,9,True
331,1228795,14,12,2,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,21,True
58256,55317,3,4,15,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,6,14,False
41034,652019,2130,62602,6,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,3,22,False
186544,1123602,420,3528,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,13,True
