incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,evidencerole,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour
114,1228546,14,12,credentialaccess,truepositive,ip,related,289573,117668,3586,5,66,4,4,12,2024,6,5,18
3238,206561,56,40,credentialaccess,falsepositive,process,related,7,3,3586,5,66,242,1445,10630,2024,6,15,4
35,1211484,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20
40174,32451,46,13782,exfiltration,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,14
332938,781957,2,2,commandandcontrol,benignpositive,process,related,0,4,3586,5,66,242,1445,10630,2024,6,13,12
2970,1973,188,152,defenseevasion,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20
430826,884480,0,0,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14
1755,1572,16,146,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,1,11
75027,606013,3,469,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17
791,107517,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20
129,318326,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,14,32,30,2024,6,7,0
64,24280,90,7465,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17
104145,797700,178,3083,exfiltration,falsepositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11
139779,141108,113,91,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,13,4
7713,5113,64,42,commandandcontrol,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,6
531058,1540614,3359,13972,suspiciousactivity,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,20,17
831,285997,2,2,commandandcontrol,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,14
8433,14922,50,36,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22
60448,153109,55,15624,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20
185183,950028,19,15,initialaccess,falsepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12
164698,226165,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,0
252588,1028011,4,3,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18
64323,48221,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,23
240583,643967,24,37,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15
459726,1359731,5,50,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,17
61034,930105,0,0,initialaccess,falsepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,23
62923,1367801,5,21,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1
395681,901432,19,15,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,0,36,53,2024,6,15,18
20,154378,124,33075,exfiltration,truepositive,file,impacted,168486,0,3586,5,66,242,1445,10630,2024,6,4,1
67153,84093,1,1,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,5
399,382154,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,7,8,6,2024,6,3,18
138,393583,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11
85974,1515931,25,17,initialaccess,truepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,6
27776,584673,5,480,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,3
299,370,103,38,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,20
69229,59346,1,1,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,6
64849,805391,3574,1068,persistence,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,27,13
342630,1613725,780,64060,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12
6165,8258,72,53,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,25,7
512281,520621,19,15,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7
93984,68806,27,18,discovery,falsepositive,machine,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,20
97937,60928,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,1
335823,136468,235,212,suspiciousactivity,truepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1
27246,446594,6,5,initialaccess,truepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,14
228,425581,62,46,execution,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,6,16
138192,235278,1,1,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,23
171,169105,4,3,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14
56341,116997,13,11,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,19
11795,5221,71,423,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,24,1
114,1272962,14,12,credentialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,16
10885,32265,1549,639,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,9
86417,393747,0,0,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,19
49200,1366686,5,80,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15
46680,663520,11,9,initialaccess,falsepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16
49043,679392,73,54,initialaccess,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13
194885,189906,56,40,credentialaccess,falsepositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,14,4
194889,79549,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,12
403,127075,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14
209239,15758,20,1466,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,0
739,241,17,748,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,15
114,1205704,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,9
268552,622524,3,287,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,15
4213,2950,213,83,lateralmovement,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,31,17
12350,719543,3,4,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,10
17851,1104452,56,40,credentialaccess,falsepositive,process,related,7,3,3586,5,66,242,1445,10630,2024,6,9,11
9655,238419,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,13
84547,1487670,11,9,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16
218,106615,4,3,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10
247036,1143962,1228,2331,suspiciousactivity,falsepositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22
14096,11508,34,6028,exfiltration,benignpositive,file,impacted,4142,28,3586,5,66,242,1445,10630,2024,6,12,12
364347,1141318,76,56,suspiciousactivity,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,15
4878,12255,1,1,initialaccess,falsepositive,file,related,191,117668,3586,5,66,242,1445,10630,2024,6,3,17
159965,476756,24,37,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,11
292,498099,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,39,62,58,2024,6,3,8
35119,625052,3,34323,initialaccess,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,13,16
156672,1130428,404,27362,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,21
2412,151,12,70,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,25,5
170987,730305,3,4,suspiciousactivity,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,11
216,648802,30,17400,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,19
330,163428,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,4,4,126,2024,6,6,23
3149,81090,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,11
2862,1825,17,1520,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,23,22
51114,232910,47,30,initialaccess,falsepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21
364782,1141940,76,56,suspiciousactivity,falsepositive,process,related,9,0,3586,5,66,242,1445,10630,2024,6,8,16
23798,117001,13,11,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,21
10010,7245,15,13,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,14
34044,12787,42,27,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21
377060,905230,4,3,initialaccess,falsepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,12
329867,766845,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14
322154,779454,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23
302759,699883,2,2,commandandcontrol,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,10,12
3189,1087555,634,836,execution,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,5,16
19491,1073878,5,2489,suspiciousactivity,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,21
16736,257480,2,2,commandandcontrol,benignpositive,process,related,0,4,3586,5,66,242,1445,10630,2024,6,5,12
67,397,8,7,initialaccess,falsepositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,29,20
10393,658747,35,23,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11
231171,655906,1,1,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,15,1
447,411915,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,3,39,45,2024,6,10,6
363,533840,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15
351,176549,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,2,2,2,2024,6,6,19
199371,459938,13,11,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18
159,847392,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,20
4174,927,98,38,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,2
286,125591,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,6,23,26,2024,6,5,6
2211,1429,17,434,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,21,16
79131,697858,2,2,commandandcontrol,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,7,3
136343,133855,37,10174,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,19
207569,478382,60,26798,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,16
324,60635,11,9,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17
14985,275693,2,2,commandandcontrol,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14
2467,165,17,81,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,16
1270,270196,2,2,commandandcontrol,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,4
68346,342902,5,31,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,10
65947,751795,2,2,commandandcontrol,truepositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,13,16
1045,29270,1,1,initialaccess,truepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,6
56,1275960,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,48,78,80,2024,6,11,14
62558,55365,3,4,suspiciousactivity,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,0
2355,1508,16,69,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,24,0
41,1166056,14,12,credentialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,9
14760,10039,34,1470,exfiltration,benignpositive,file,impacted,265,16,3586,5,66,242,1445,10630,2024,6,6,0
9982,11486,208,195,exfiltration,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,8
5387,29035,1,1,initialaccess,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,5
126870,749044,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16
11446,30274,636,838,exfiltration,falsepositive,file,impacted,26723,0,3586,5,66,242,1445,10630,2024,6,10,14
124845,634703,2,2,commandandcontrol,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,2
8719,8321,45,449,exfiltration,benignpositive,file,impacted,37028,1628,3586,5,66,242,1445,10630,2024,6,4,18
115630,1403114,5,34,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,4
122,1306705,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,0,34,238,2024,6,13,21
2029,74,12,673,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,3
422,314624,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,1,0,0,2024,6,5,12
2110,41598,126,953,ransomware,benignpositive,file,related,10256,67855,3586,5,66,242,1445,10630,2024,6,5,10
375739,432436,69,47002,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,2
663,2148,23,16,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,5,27,7
143,333356,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,0,1,5,2024,6,10,10
304,126689,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,14
61,1058100,19,15,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,8,17
45688,137061,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,14
223539,378485,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,21
124904,304785,10,8,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,12
196659,1394102,377,389,credentialaccess,falsepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,13
6398,2308,11,9,initialaccess,falsepositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,12
31050,634067,495,538,credentialaccess,falsepositive,process,related,5752,117668,3586,5,66,242,1445,10630,2024,6,10,4
5650,34910,1,1,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,4
51863,238247,10,8,initialaccess,truepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,2
99843,1056214,0,0,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15
129,326136,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,13
32805,128918,2,2,commandandcontrol,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,10
22867,217332,66,48,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,21
9881,3389,11,9,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19
123,793198,67,23472,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,3
158,2668,21,2010,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,24,6
9657,1624891,828,1173,initialaccess,falsepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,17
111216,95202,6,5,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9
781,90712,46,25498,exfiltration,benignpositive,file,impacted,406,151,3586,5,66,242,1445,10630,2024,6,3,18
10993,197806,3,4,suspiciousactivity,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,8,22
792,87546,3,4,suspiciousactivity,benignpositive,process,related,0,4,3586,5,66,242,1445,10630,2024,6,3,22
417647,864511,0,0,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,8,6,3,2024,6,10,17
6367,675035,457,479,suspiciousactivity,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,6
771,245624,2,2,commandandcontrol,falsepositive,process,related,0,4,3586,5,66,242,1445,10630,2024,6,3,17
701,4471,23,16,commandandcontrol,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,5,31,10
18634,21342,1,1,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11
